Ticker,Date,Close,ChangePct,Market Cap,YTDpct,Beta,AnalystRating,RecentEarnings,UpcomingEarnings,Sector,FailReason
BNC,2025-09-26,7.76,0.91,334.32M,-56.28,,,,,"CEA Industries Inc through its subsidiary is focused on selling environmental control and other technologies and services to the Controlled Environment Agriculture (""CEA"") industry. The company provides integrated mechanical, electrical, and plumbing (""MEP"") engineering design, proprietary and curated environmental control equipment, and automation offerings that serve the CEA industry. The Company has one operating segment that is dedicated to the manufacture and sale of its products.","Volume,MarketCap,Beta,YTD"
BNED,2025-09-26,9.8,4.81,333.73M,-3.54,1.07,,,,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,"Volume,MarketCap,StochRSI,MA50x200"
BNGO,2025-09-26,1.66,-2.92,16.07M,-89.16,2.07,,,,LABORATORY ANALYTICAL INSTRUMENTS,"Universe,Volume,MarketCap,YTD,MA50x200"
BNL,2025-09-26,18.12,1.17,3.43B,15.49,0.69,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,Beta"
BNRG,2025-09-26,1.93,-15.72,6.18M,-75.41,0.88,,,,"Brenmiller Energy Ltd is a technology company that develops, produces, markets, and sells thermal energy storage. The technology of the company allows electrification and decarbonization of the industrial industry sector for integration with renewable energy sources and further reduction of carbon emissions.","Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
BNS,2025-09-26,64.39,0.03,80.00B,20.04,0.73,,,,STATE COMMERCIAL BANKS,Beta
BNT,2025-09-26,68.44,-0.03,19.45B,19.25,,,,,"Brookfield Wealth Solutions Ltd, formerly Brookfield Reinsurance Ltd operates a capital solutions business providing insurance and reinsurance services to individuals and institutions. Through its subsidiary, the company offers a broad range of insurance products and services, including life insurance and annuities, and personal and commercial property and casualty insurance. It is organized into three reporting segments: Direct Insurance, Reinsurance, and Pension Risk Transfer (PRT).","Volume,Beta"
BNTC,2025-09-26,13.7,-0.72,359.63M,13.41,0.45,,,,PHARMACEUTICAL PREPARATIONS,"Volume,MarketCap,Beta,StochRSI"
BNZI,2025-09-26,2.77,-8.28,12.67M,-82.13,,,,,SERVICES-PREPACKAGED SOFTWARE,"Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
BOC,2025-09-26,13.1,0.61,412.04M,-6.7,0.92,,,,REAL ESTATE OPERATORS (NO DEVELOPERS) & LESSORS,"Volume,MarketCap,Beta,MA50x200"
BODI,2025-09-26,5.97,1.19,42.24M,-3.08,,,,,RETAIL-NONSTORE RETAILERS,"Volume,MarketCap,Beta"
BOF,2025-09-26,2.15,0.0,25.33M,18.13,1.1,,,,FOOD AND KINDRED PRODUCTS,"Universe,Volume,MarketCap"
BOH,2025-09-26,65.8,0.24,2.62B,-6.07,1.1,,,,STATE COMMERCIAL BANKS,"Volume,MarketCap,MA50x200"
BOKF,2025-09-26,112.84,0.14,7.18B,5.68,0.97,,,,NATIONAL COMMERCIAL BANKS,"Volume,Beta,StochRSI"
BOLD,2025-09-26,1.14,0.88,25.52M,-58.24,,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
BOLT,2025-09-26,5.42,-2.0,10.40M,-52.46,0.85,,,,PHARMACEUTICAL PREPARATIONS,"Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
BON,2025-09-26,1.92,0.0,7.21M,-95.44,0.46,,,,"Bon Natural Life Ltd is engaged in the manufacturing of personal care ingredients, such as plants extracted fragrance compounds to perfume and fragrance manufacturers, natural health supplements such as powder drinks and bioactive food ingredient products mostly used as food additives and nutritional supplements. Xi'an App-Chem is devoted to providing high quality and competitive prices and a stable supply of products and services for the functional food, personal care, natural medicine and other industries. It provides these products and services for third party customers, as well as for its own proprietary brands. The company has its geographic presence in PRC and in Overseas. The company derives maximum revenue from Bioactive food ingredients.","Universe,Volume,MarketCap,Beta,YTD,MA50x200"
BOOM,2025-09-26,8.19,0.0,168.56M,13.91,1.31,,,,MISCELLANEOUS PRIMARY METAL PRODUCTS,"Volume,MarketCap,StochRSI,MA50x200"
BOOT,2025-09-26,169.18,-0.54,5.17B,10.85,1.52,,,,RETAIL-SHOE STORES,Volume
BORR,2025-09-26,2.93,-1.68,838.64M,-27.65,1.34,,,,Borr Drilling Ltd is a drilling contractor that owns and operates jack-up rigs of modern and high-specification designs providing drilling services to the oil and gas exploration and production industry. The company operates a fleet of around 16 jack-up drilling rigs. Geographically the activities are carried out through Norway.,"Universe,Volume,MarketCap"
BOSC,2025-09-26,4.78,-0.42,29.56M,44.41,0.49,,,,"BOS Better Online Solutions Ltd is a provider of Intelligent Robotics and Supply Chain solutions for enterprises. The company manages its business in three reportable divisions: the Intelligent Robotics segment, the RFID Division segment, and the Supply Chain Solutions segment. The majority of revenue derives from Supply Chain Solutions which distributes electro-mechanical components, mainly to customers in the aerospace, defense, and other industries, and is a supply chain service provider for aviation customers that seek a comprehensive solution to their components-supply needs. Geographically company derives the majority of its revenue from Israel.","Universe,Volume,MarketCap,Beta,StochRSI"
BOTJ,2025-09-26,15.74,1.09,71.51M,2.54,0.15,,,,STATE COMMERCIAL BANKS,"Volume,MarketCap,Beta,StochRSI"
BOW,2025-09-26,27.28,1.07,948.84M,-20.56,,,,,"FIRE, MARINE & CASUALTY INSURANCE","Volume,MarketCap,Beta,MA50x200"
BOWN,2025-07-15,9.19,0.55,27.52M,-16.38,,,,,"SOAP, DETERGENTS, CLEANG PREPARATIONS, PERFUMES, COSMETICS","Volume,MarketCap,Beta,StochRSI"
BOX,2025-09-26,32.37,0.22,4.69B,3.29,0.77,,,,SERVICES-PREPACKAGED SOFTWARE,"Beta,MA50x200"
BOXL,2025-09-26,2.61,2.76,10.41M,30.5,1.15,,,,SERVICES-EDUCATIONAL SERVICES,"Universe,Volume,MarketCap,StochRSI,MA50x200"
BPOP,2025-09-26,128.04,0.83,8.65B,38.05,1.1,,,,STATE COMMERCIAL BANKS,"Volume,StochRSI"
BPRN,2025-09-26,32.25,0.16,217.62M,-4.9,0.6,,,,STATE COMMERCIAL BANKS,"Volume,MarketCap,Beta,StochRSI"
BPYPM,2025-09-26,16.39,-0.73,435.51M,3.28,0.48,,,,Brookfield Property Preferred LP is an asset management company.,"Volume,MarketCap,Beta,StochRSI"
BPYPN,2025-09-26,13.58,-1.59,156.17M,6.18,0.45,,,,"Brookfield Property Partners LP owns, operates, and invests in commercial properties in North America, Europe, Australia, and Brazil. The company focuses on being an owner and operator of real estate, providing investors with diversified exposure to some of the iconic properties and acquiring high-quality assets at a discount to replacement cost or intrinsic value. Its operating segment includes Core Office, Core Retail, LP Investments, and Corporate Segments. The company operates in various sectors such as the office sector, retail sector, industrial, multifamily, hospitality, triple net lease, and corporate sector. It generates a majority of revenue from the LP Investments segment.","Volume,MarketCap,Beta,StochRSI"
BPYPO,2025-09-26,15.02,0.13,150.20M,7.25,0.57,,,,"Brookfield Property Partners LP owns, operates, and invests in commercial properties in North America, Europe, Australia, and Brazil. The company focuses on being an owner and operator of real estate, providing investors with diversified exposure to some of the iconic properties and acquiring high-quality assets at a discount to replacement cost or intrinsic value. Its operating segment includes Core Office, Core Retail, LP Investments, and Corporate Segments. The company operates in various sectors such as the office sector, retail sector, industrial, multifamily, hospitality, triple net lease, and corporate sector. It generates a majority of revenue from the LP Investments segment.","Volume,MarketCap,Beta,StochRSI"
BQ,2025-09-26,2.93,-7.7,8.43M,-22.98,0.57,,,,"Boqii Holding Ltd operates in the business of selling pet products through online stores. The store provides pet foods, health products, pet grooming products, pet bathing products, pet toys, fish tank, aquatic fertilizer, temperature control equipment, oxygen pump and other related products. Also, the company sells its products through offline channels to pet stores and hospitals.","Universe,Volume,MarketCap,Beta"
BR,2025-09-26,236.0,0.48,27.64B,4.04,0.79,,,,"SERVICES-BUSINESS SERVICES, NEC","Volume,Beta"
BRAG,2025-09-26,2.92,5.61,74.31M,-19.78,0.71,,,,"Bragg Gaming Group Inc is predominantly a B2B online gaming technology platform and casino content aggregator. The Company's proprietary studios offer high-performing, data-driven casino gaming titles from in-house brands Wild Streak, Spin, Atomic Slot Lab, Indigo Magic, and Oryx Gaming. It offers a full range of games including slot games, table games, card games, video bingo, scratch card games, virtual sports, and live dealer games which are featured on the company's PAM platform and also available for use on other gaming platforms offered by third parties. Geographically, the company generates a majority of its revenue from the Netherlands and the rest from Curacao, Malta, the United States, Croatia, and other regions.","Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
BRBR,2025-09-26,36.8,0.44,4.64B,-50.66,0.92,,,,FOOD AND KINDRED PRODUCTS,"Beta,YTD,StochRSI,MA50x200"
BRBS,2025-09-26,4.32,-0.69,397.98M,30.91,0.98,,,,STATE COMMERCIAL BANKS,"Universe,Volume,MarketCap,Beta,StochRSI"
BRC,2025-09-26,77.48,0.82,3.65B,5.4,0.67,,,,MISCELLANEOUS MANUFACTURING INDUSTRIES,"Volume,Beta"
BRCC,2025-09-26,1.56,1.96,177.56M,-51.4,1.31,,,,BEVERAGES,"Universe,Volume,MarketCap,YTD,MA50x200"
BRDG,2025-08-29,9.6,-0.41,,17.22,1.19,,,,,"Volume,MarketCap,StochRSI"
BREA,2025-09-26,24.71,-3.66,59.67M,214.78,0.88,,,,"Brera Holdings PLC focused on expanding social impact football by developing a international portfolio of emerging football clubs with increased opportunities to earn tournament prizes, gain sponsorships, and provide other professional football and related consulting services.","Volume,MarketCap,Beta,YTD,StochRSI"
BRFH,2025-09-26,3.65,0.27,58.18M,47.18,0.47,,,,"CANNED, FROZEN & PRESERVD FRUIT, VEG & FOOD SPECIALTIES","Universe,Volume,MarketCap,Beta,StochRSI"
BRIA,2025-09-26,2.1,-3.67,52.50M,-46.56,,,,,"BrilliA Inc is engaged in business of sales and marketing of lingerie's products including Brassiere, Top, Panty, Swimsuit, Dress and Bodysuit . Geographically, it operates in North America, European, Asia Pacific, Latin America, Middle East and Others.","Universe,Volume,MarketCap,Beta,MA50x200"
BRID,2025-09-26,8.01,-0.48,72.71M,-25.56,0.33,,,,SAUSAGES & OTHER PREPARED MEAT PRODUCTS,"Volume,MarketCap,Beta,StochRSI,MA50x200"
BRKL,2025-08-29,10.95,-0.64,,-5.6,1.12,,,,,"Volume,MarketCap,StochRSI"
BRKR,2025-09-26,31.04,0.84,4.71B,-47.22,1.08,,,,LABORATORY ANALYTICAL INSTRUMENTS,"StochRSI,MA50x200"
BRLS,2025-09-26,2.31,-2.53,49.39M,-61.05,,,,,FOOD AND KINDRED PRODUCTS,"Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
BRLT,2025-09-26,2.13,-0.23,31.62M,-0.7,1.09,,,,"JEWELRY, SILVERWARE & PLATED WARE","Universe,Volume,MarketCap"
BRN,2025-09-26,1.32,4.76,13.30M,-14.29,0.43,,,,CRUDE PETROLEUM & NATURAL GAS,"Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
BRO,2025-09-26,93.78,1.22,30.93B,-6.72,0.6,,,,"INSURANCE AGENTS, BROKERS & SERVICE","Beta,StochRSI,MA50x200"
BROS,2025-09-26,53.1,-0.49,6.74B,-5.7,1.54,,,,RETAIL-EATING & DRINKING PLACES,MA50x200
BRR,2025-09-26,10.11,-0.1,344.13M,-2.6,,,,,Columbus Circle Capital Corp I is a blank check company.,"Volume,MarketCap,Beta,StochRSI"
BRSL,2025-09-26,17.13,1.12,3.24B,3.19,,,,,"Brightstar Lottery PLC is a gaming company that delivers entertaining and responsible gaming experiences for players across all channels. The company operates into single segment namely Gaming & Digital. Geographically, it derives a majority of revenue from the United States. The company also has its presence in Italy, Rest of Europe and Other countries.","Beta,StochRSI"
BRSP,2025-09-26,5.64,0.53,733.17M,-0.7,1.2,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,MarketCap"
BRT,2025-09-26,15.7,-0.06,282.29M,-11.0,0.85,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,MarketCap,Beta,MA50x200"
BRTX,2025-09-26,1.43,-1.38,11.41M,-4.03,1.11,,,,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC","Universe,Volume,MarketCap,MA50x200"
BRX,2025-09-26,27.48,0.88,8.41B,-0.18,0.79,,,,REAL ESTATE INVESTMENT TRUSTS,Beta
BRY,2025-09-26,4.01,0.5,311.18M,-6.31,0.99,,,,CRUDE PETROLEUM & NATURAL GAS,"Universe,Volume,MarketCap,Beta,StochRSI"
BRZE,2025-09-26,31.58,0.98,3.51B,-27.22,1.88,,,,SERVICES-PREPACKAGED SOFTWARE,MA50x200
BSAA,2025-09-26,10.05,0.1,74.36M,0.45,,,,,BEST SPAC I Acquisition Corp is a blank check company.,"Volume,MarketCap,Beta"
BSBK,2025-09-26,9.0,-2.6,113.75M,20.0,0.14,,,,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED","Volume,MarketCap,Beta"
BSET,2025-09-26,15.8,1.64,137.30M,12.86,0.43,,,,"WOOD HOUSEHOLD FURNITURE, (NO UPHOLSTERED)","Volume,MarketCap,Beta"
BSGM,2025-09-11,6.1,37.08,,335.71,0.93,,,,,"Volume,MarketCap,Beta,YTD,StochRSI"
BSLK,2025-09-26,4.11,3.79,11.92M,-52.35,,,,,INDUSTRIAL ORGANIC CHEMICALS,"Universe,MarketCap,Beta,YTD,StochRSI,MA50x200"
BSM,2025-09-26,13.37,0.75,2.83B,-8.61,0.53,,,,CRUDE PETROLEUM & NATURAL GAS,"Volume,MarketCap,Beta,StochRSI,MA50x200"
BSRR,2025-09-26,29.65,0.68,402.95M,3.85,0.93,,,,STATE COMMERCIAL BANKS,"Volume,MarketCap,Beta"
BSVN,2025-09-26,47.53,-0.42,449.21M,6.12,0.85,,,,STATE COMMERCIAL BANKS,"Volume,MarketCap,Beta"
BSX,2025-09-26,98.18,0.04,145.48B,9.85,0.61,,,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,Beta
BSY,2025-09-26,52.35,0.46,15.90B,12.58,1.16,,,,SERVICES-PREPACKAGED SOFTWARE,
BTAI,2025-09-26,2.7,-4.26,53.05M,-56.95,1.66,,,,PHARMACEUTICAL PREPARATIONS,"Universe,MarketCap,YTD,StochRSI"
BTBD,2025-09-26,1.88,5.03,11.57M,20.9,0.08,,,,RETAIL-EATING PLACES,"Universe,Volume,MarketCap,Beta,StochRSI"
BTBT,2025-09-26,2.95,0.34,948.23M,-5.45,2.84,,,,FINANCE SERVICES,"Universe,MarketCap,StochRSI"
BTCS,2025-09-26,4.54,0.44,218.16M,73.28,1.69,,,,FINANCE SERVICES,"Universe,Volume,MarketCap,YTD,StochRSI"
BTCT,2025-09-26,2.68,-1.11,25.51M,-50.74,,,,,FINANCE SERVICES,"Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
BTDR,2025-09-26,16.25,-1.93,3.48B,-28.95,2.92,,,,"Bitdeer Technologies Group is principally engaged in provision of digital asset mining services. The Company does not conduct any substantive operations on its own but conducts its primary operations through its subsidiaries. Its majority business segments are: proprietary mining, cloud hash rate sharing and cloud hosting. The company operates five proprietary mining datacenters in the United States and Norway, Bhutan and Singapore.",StochRSI
BTE,2025-09-26,2.52,2.44,1.94B,-4.91,1.08,,,,"Baytex Energy Corp is an oil and gas company. Geographically, the group operates in Canada and the United States. The company derives a majority of revenue from Canada. Its Canada segment includes the exploration, development, and production of crude oil and natural gas in Western Canada.","Universe,MarketCap"
BTG,2025-09-26,4.92,1.44,6.51B,89.96,0.59,,,,"B2Gold Corp is an international, low-cost, senior gold mining company. It has three operating open-pit gold mines in Mali, Namibia, and the Philippines and numerous exploration projects across four continents. Other assets include the Gramalote and Kiaka gold projects. The company focuses on acquiring and developing interests in mineral properties with a primary focus on gold deposits as gold production forms all its revenue. There is no dependence on a particular purchaser because the gold is sold into various markets. The company's reportable operating segments include its mining operations and development projects, namely Fekola; Masbate; Otjikoto; the Goose Project, and other mineral properties; and corporate and other.","Universe,Beta,YTD,StochRSI"
BTM,2025-09-26,3.54,0.28,241.01M,121.25,1.25,,,,FINANCE SERVICES,"Universe,Volume,MarketCap,YTD"
BTMD,2025-09-26,2.99,0.67,94.76M,-50.41,1.09,,,,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,"Universe,Volume,MarketCap,YTD,MA50x200"
BTOC,2025-09-26,0.96,-16.51,43.63M,-77.25,,,,,PUBLIC WAREHOUSING & STORAGE,"Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
BTOG,2025-09-26,0.39,3.22,34.71M,-60.71,1.5,,,,"Bit Origin Ltd is seeking opportunities in deploying new technologies, crypto asset mining and blockchain technologies in Singapore. The company has focused on building the Bitcoin mining ecosystem through incubations, strategic investments, and acquisitions.","Universe,Volume,MarketCap,YTD"
BTSG,2025-09-26,27.39,2.01,4.85B,58.05,,,,,SERVICES-HOME HEALTH CARE SERVICES,"Beta,YTD"
BTU,2025-09-26,24.53,-0.04,2.98B,17.59,0.9,,,,BITUMINOUS COAL & LIGNITE SURFACE MINING,"MarketCap,Beta,StochRSI"
BULL,2025-09-26,15.16,3.55,7.50B,14.42,,,,,"Webull Corp is a digital investment platform built upon a next-generation globally infrastructure services. It strives to be the platform of choice for a new generation of investors by creating an efficient, low-cost, and easy-to-use investment platform. The company distinguishes itself from other investment service providers by offering a mobile-first user experience, a broad range of investment products, and extensive functionality constructed to help its customers build wealth over time. The company arms each customer with the tools it needs to develop into what it refers to as an informed investor - one who understands the market and has the confidence to succeed as an investor. The Webull platform originally provided users with free access to market data and analytical tools.","Beta,StochRSI"
BUR,2025-09-26,12.07,-0.17,2.64B,-6.36,1.08,,,,FINANCE SERVICES,"Volume,MarketCap,MA50x200"
BURL,2025-09-26,263.68,0.43,16.62B,-7.74,1.22,,,,RETAIL-DEPARTMENT STORES,"Volume,StochRSI"
BURU,2025-09-26,0.12,-10.14,16.39M,-84.5,-0.33,,,,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES","Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
